Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Saudi Arabia,SAU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,46214.20313,49295.45888,50355.39023,49503.21607,48903.56336,48052.39358,48569.14762,48795.65684,48867.23435,47494.65,48643.5915,47380.78784,45466.01107,48078.10307,51225.30927,53548.17919,54638.74123,55029.85343,57236.03346,54787.33751,58828.70752,64125.21772,65033.61618,62202.88592,62578.07084,53930.82739,49937.06681,53120.45725,59377.80254,59560.25379,47518.48775,62690.49666,71968.07496,71564.80003,71243.43118
Saudi Arabia,SAU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,6.93737E+11,7.50767E+11,7.85157E+11,7.88139E+11,7.9565E+11,7.9813E+11,8.24505E+11,8.46333E+11,8.70062E+11,8.64551E+11,9.05342E+11,9.08462E+11,9.02208E+11,9.8132E+11,1.06602E+12,1.12939E+12,1.16681E+12,1.19264E+12,1.26704E+12,1.25352E+12,1.3167E+12,1.47152E+12,1.55631E+12,1.60215E+12,1.66663E+12,1.74421E+12,1.77394E+12,1.79491E+12,1.85283E+12,1.88343E+12,1.81177E+12,1.92989E+12,2.16149E+12,2.17321E+12,2.2125E+12
Senegal,SEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1513.077291,1560.859684,1572.890094,1587.776527,1578.094605,1656.26725,1679.114941,1719.047998,1798.392,1893.032837,1963.275099,2043.852895,2026.777824,2130.507975,2236.294009,2350.20037,2422.097618,2499.315829,2580.719492,2605.722803,2662.504866,2684.949897,2764.261307,2768.768187,2853.804563,2994.280327,3101.123485,3234.361582,3380.215965,3647.951374,3752.919475,4173.677414,4530.220595,4777.614519,5110.399698
Senegal,SEN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,22569745552,23170092355,23475991569,23795315060,23784007300,25084655922,25591360255,26370770987,27926245460,29680937545,30834698202,32163936241,32186031764,33986502592,35564595806,37097514716,37962172825,39035408702,40480955881,41595034083,43005475624,43579207838,45323681589,46417063410,49306095988,52445436642,55778904558,59910719208,63630720169,66566404953,67459775215,71874343647,74641816330,77819640032,83182975384
Serbia,SRB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,5021.094934,5432.564292,6038.651605,6458.942134,5895.287442,6414.340959,6803.49185,7562.72725,8023.956583,8716.29241,9397.618528,10465.56308,11685.82205,13122.50307,13031.21452,13321.50669,14298.32378,14506.17927,15246.98912,15296.17628,15550.4859,16455.04762,17285.2171,18468.6661,20586.99394,21012.82518,23404.99711,26240.29787,28743.84482,31867.23896
Serbia,SRB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,72043035459,76484461156,83316980691,87768308824,78705785762,83471493702,89129624837,94959636555,99289501144,1.05929E+11,1.12182E+11,1.16558E+11,1.25687E+11,1.32174E+11,1.2802E+11,1.30082E+11,1.30153E+11,1.29575E+11,1.3016E+11,1.27812E+11,1.29468E+11,1.3332E+11,1.36471E+11,1.42816E+11,1.496E+11,1.48179E+11,1.59957E+11,1.64166E+11,1.70482E+11,1.77093E+11
Seychelles,SYC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8954.945151,9387.464913,10242.98868,11019.56602,10691.77248,10808.81002,11930.79889,13457.57682,13674.54811,13852.8795,14637.95907,14614.83299,14569.62565,14141.723,14160.40717,15846.0514,17503.1965,19473.42068,18880.57486,18453.44107,18981.65865,21780.70756,22263.82216,22487.24977,24984.52692,25435.22899,28811.39703,30674.64873,32091.29887,34219.06137,31055.94421,29979.82727,29972.87583,31780.78383,33238.58003
Seychelles,SYC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1075888256,1105587358,1184891625,1271428654,1240449420,1246466055,1371087057,1538272501,1576228467,1605735544,1674030662,1636010699,1655852775,1558370594,1513949958,1650292684,1805521335,1965780609,1912194486,1864783995,1948794977,2134121157,2200506805,2228095328,2318638256,2525321875,2831328442,3028223614,3177801893,3353035171,2959393508,2975737695,3353967909,3429742537,3548606461
Sierra Leone,SLE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1382.021621,1445.336653,1220.170573,1269.075267,1266.065837,1187.477204,1224.55526,1157.439293,1179.673091,1166.642306,1242.074318,1121.242599,1359.917254,1457.801678,1541.005714,1614.503621,1697.696804,1769.779721,1824.244984,1814.070869,1900.385152,2042.700091,2317.1914,2700.738078,2762.045537,2560.049858,2634.925243,2501.453155,2640.475668,2705.138547,2721.341845,2851.952081,3146.792944,3371.347542,3515.562713
Sierra Leone,SLE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,11356748561,11623854903,9413821861,9543219544,9357376294,8608809358,8759792402,8244972329,8392146128,8226041498,8773297815,8216592097,10395972080,11381887755,12119302729,12646916561,13188597972,13683138486,14187507139,14404689958,15320203934,16561240828,18313143811,20998459387,19357426610,18512797700,19704547302,20336641766,20925154977,22076605442,21799908521,23085417016,24312073257,25700297964,26728309890
Singapore,SGP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23815.15973,25530.3667,27021.84088,30062.13917,33057.5377,35090.06875,36872.70358,39286.43216,37559.61216,39948.78013,43781.26915,43109.06419,45083.25299,48778.29833,54383.80623,58821.69347,64060.5686,68804.98322,67735.34809,66212.96256,75400.5558,80052.3915,82107.72709,83088.31854,84555.24461,87156.18738,89901.81592,95744.18216,103963.3633,105335.292,101518.318,132617.354,143094.9499,143786.1363,150689.3016
Singapore,SGP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.38851E+11,1.48138E+11,1.57974E+11,1.76077E+11,1.95614E+11,2.0965E+11,2.25314E+11,2.44052E+11,2.38705E+11,2.52355E+11,2.75163E+11,2.72217E+11,2.82897E+11,2.95764E+11,3.25162E+11,3.49115E+11,3.80559E+11,4.14891E+11,4.22622E+11,4.23163E+11,4.84605E+11,5.14723E+11,5.37554E+11,5.63451E+11,5.85626E+11,6.03059E+11,6.25659E+11,6.53669E+11,6.76234E+11,6.85079E+11,6.58945E+11,7.23237E+11,7.52948E+11,7.66662E+11,8.00304E+11
Sint Maarten (Dutch part),SXM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36454.08824,37736.40568,39730.54673,35520.51387,36178.18702,43514.23654,44587.59115,44845.10687,44479.29671,41653.2009,45715.69705,38901.48676,40507.06724,47005.46922,49826.11463,52084.79244
Sint Maarten (Dutch part),SXM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1707402664,1762039425,1843093299,1868722332,1893141507,1923060379,1925095229,1943725499,1797261624,1674023700,1857580414,1610210355,1683919292,1848943402,1919203251,1986375365
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8632.672996,7618.053939,7265.583707,7564.174481,8172.848585,8806.029307,9496.042447,10134.72363,10665.70894,10725.6434,11367.56959,12368.65821,13291.78647,14090.07279,15167.92553,16570.25742,18909.77617,21233.03735,23714.13536,23065.37548,25384.49114,26201.65028,27022.77473,28075.43262,29108.07218,30156.0271,29867.98034,30245.78259,31509.81873,33985.67584,35327.94392,38346.09358,41096.0185,43949.85721,47180.84877
Slovak Republic,SVK,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,92847006327,79315666838,73984473341,75391161406,80069582935,84748444450,89934692277,94868365767,98498131648,98031978199,98805670567,1.01696E+11,1.06188E+11,1.11345E+11,1.17346E+11,1.24956E+11,1.36109E+11,1.50834E+11,1.58924E+11,1.50175E+11,1.60373E+11,1.64482E+11,1.67063E+11,1.68238E+11,1.72794E+11,1.81739E+11,1.85279E+11,1.90605E+11,1.98348E+11,2.02862E+11,1.97617E+11,2.08881E+11,2.09794E+11,2.14343E+11,2.18762E+11
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13481.83037,12689.39088,12287.47737,12967.26681,13965.88404,13628.19808,14279.02103,15253.30505,15992.44359,17006.74265,17887.77974,18765.44811,20004.2991,20918.24326,22590.79213,23682.37108,25576.51932,27469.0413,29460.94142,27214.46531,27582.49774,28715.634,28786.71055,29634.06576,30571.9753,31344.62897,33575.17754,36180.03845,38620.20454,42373.25064,41767.25799,45914.05724,51079.17807,53952.20473,56530.62968
Slovenia,SVN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,50656201416,46147744817,43626371509,44866852182,47257127336,49198052390,50631495578,53249821487,54881303340,57772454244,59793288141,61484651791,63502936957,65531875588,68510969164,71151469412,75355654131,80735468570,83458061255,77123105224,77980819962,78491935989,76203473909,75575727661,77663759014,79522490584,81935532861,86175206839,89948891080,93101827575,89298617034,96790459871,99403065465,1.01503E+11,1.03118E+11
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1266.288496,1345.82244,1505.203729,1555.55102,1667.65156,1820.513835,1830.051989,1792.692829,1785.438492,1754.07161,1502.900891,1387.20798,1343.750896,1433.107714,1556.478409,1693.181842,1786.146441,1868.761071,1989.02116,2021.459146,2182.216008,2306.275067,2320.44909,2394.47004,2377.380531,2353.787282,2421.19012,2454.044224,2493.977692,2511.997887,2405.302562,2518.421624,2697.440432,2800.823718,2872.478762
Solomon Islands,SLB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,779674239.4,826454705.9,931414439.1,968671012.4,1047133376,1152774635,1171333242,1160626352,1175615984,1169905656,1002878230,923083159.4,897236989,955767946.5,1029202465,1104929555,1150654638,1192534697,1266781544,1303065561,1429572224,1535788720,1573661291,1656085581,1675780040,1703868563,1798513887,1853824449,1904730383,1938035862,1872508010,1920525664,1966665937,2018907701,2070174671
Somalia,SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,469.0717958,460.5769607,476.6386571,380.2753569,389.4317367,413.1852812,410.594586,424.6008564,443.8031869,467.0609221,491.52733,517.4752061,547.3741548,580.2849555,619.1582984,659.1375805,700.174058,739.2094693,773.7808622,815.131436,881.3831131,1002.932266,944.4045673,1127.719222,1341.389997,1468.504385,1596.814092,1551.614614,1548.097928,1454.333481,1392.46426,1486.757657,1556.523088,1600.763621
Somalia,SOM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,5702889587,5218809871,5427071511,4458502628,4636423475,5009470805,5068607200,5402450671,5797817975,6210061057,6651615917,7159151991,7705414423,8253293608,8840128724,9413532247,10043707224,10716068332,11433439659,12198834347,13015467249,13886768431,15408660852,16792051333,18548867333,19853756519,22779365499,23247325438,23903902758,23245952366,24049850384,24705717292,25747405283,26770174821
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6381.673364,6382.806793,6275.013265,6374.779125,6611.288645,6875.188386,7208.006032,7433.357859,7463.444551,7666.716163,8095.294289,8428.316817,8792.355886,9138.828239,9713.653485,10440.62751,11250.17956,12046.60511,12525.26303,12261.41159,12637.29122,13143.19334,12986.79767,13369.4382,13358.94172,13397.52348,13519.32351,13738.43859,13347.36348,13361.48513,12671.08624,13711.29357,14759.43507,15194.19918,15457.48914
South Africa,ZAF,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4.41053E+11,4.36562E+11,4.27233E+11,4.32503E+11,4.46343E+11,4.6018E+11,4.79967E+11,4.92447E+11,4.94909E+11,5.06787E+11,5.28072E+11,5.4233E+11,5.62398E+11,5.78983E+11,6.05353E+11,6.37298E+11,6.73011E+11,7.09088E+11,7.31715E+11,7.20461E+11,7.42361E+11,7.65883E+11,7.84235E+11,8.03727E+11,8.15091E+11,8.25865E+11,8.31353E+11,8.4098E+11,8.54072E+11,8.56292E+11,8.03468E+11,8.4328E+11,8.59399E+11,8.65402E+11,8.7042E+11
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2887.374159,2911.042973,2948.050015,2718.048479,1417.385664,1916.853559,1372.756185,1154.886863,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13666.53799,14451.59178,14845.39592,14962.72312,15572.12759,16265.11619,16964.93523,17899.19393,19081.57654,19938.17868,21577.59731,22954.82049,24377.84171,25060.51538,26163.30462,27629.7077,30755.29879,32537.34354,33349.94258,32201.47735,31808.21799,32015.5752,31869.78398,32613.68918,33760.95556,35238.06914,37612.71887,39825.24981,41015.15658,44042.75758,39327.84793,44251.66582,50468.09669,53229.92202,56926.2399
Spain,ESP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.23494E+12,1.26638E+12,1.27815E+12,1.26497E+12,1.29511E+12,1.33082E+12,1.36552E+12,1.41451E+12,1.47536E+12,1.54041E+12,1.62052E+12,1.68403E+12,1.73043E+12,1.78129E+12,1.83677E+12,1.902E+12,1.97891E+12,2.04883E+12,2.06455E+12,1.98676E+12,1.98863E+12,1.9759E+12,1.91929E+12,1.89189E+12,1.92066E+12,1.99865E+12,2.05692E+12,2.11649E+12,2.16719E+12,2.20969E+12,1.96795E+12,2.09947E+12,2.2292E+12,2.28885E+12,2.36095E+12
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2527.442953,2712.722802,2850.950075,3067.382927,3260.468925,3454.275012,3581.652766,3803.883596,3952.041044,4103.380451,4367.80359,4328.191411,4522.327696,4849.860234,5215.880244,5678.746478,6260.679902,6820.3931,7316.586265,7575.579887,8233.626638,9075.545496,10249.16706,11252.63115,11720.59781,12227.17148,13078.56051,13610.47231,14178.02254,14112.9525,12940.90433,14316.13522,14193.65462,14455.65444,15632.59248
Sri Lanka,LKA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,74593031180,78024301099,81457363522,87077973128,91954268850,97011832013,1.00698E+11,1.07148E+11,1.12183E+11,1.17007E+11,1.24028E+11,1.22111E+11,1.26952E+11,1.34493E+11,1.41817E+11,1.50669E+11,1.62222E+11,1.73248E+11,1.83557E+11,1.90053E+11,2.05287E+11,2.23084E+11,2.42341E+11,2.52161E+11,2.68243E+11,2.79525E+11,2.93652E+11,3.12624E+11,3.19845E+11,3.1914E+11,3.04382E+11,3.17188E+11,2.93878E+11,2.87031E+11,3.01407E+11
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8983.490694,9130.827759,9652.199762,10418.23823,11061.60243,11746.82432,12498.09412,13408.87665,13318.76269,13753.65772,15256.43059,16235.42466,16619.16551,16225.67441,17275.86399,19500.32366,20676.18808,21301.24003,24102.19938,23384.7351,23691.44779,24550.16519,23457.89389,24624.43623,26755.59698,26877.4665,28214.70993,29578.63116,30794.89865,32482.09442,27326.03606,26896.61771,31831.04581,34367.80266,35544.80754
St. Kitts and Nevis,KNA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,579230492.4,568429644.3,592695757.1,633010622.7,666571067.4,702453538.9,743496761.4,794232733.4,790366839.1,815815753.6,897746566.8,944909232.2,957832898.2,920157548.2,956930233.7,1050066538,1083147636,1089653046,1212969472,1171671013,1171036035,1189967090,1181189455,1248839493,1343463637,1352789095,1405990275,1409096686,1437328298,1479560547,1253159832,1257766534,1387849831,1447923712,1464812876
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6950.844359,7126.930912,7752.548645,7865.459148,8040.756022,8222.223231,8489.826899,8456.381639,8965.134001,9214.180512,9313.732797,9105.82559,9205.184163,9707.068189,10610.29669,10818.31043,11758.31947,12199.25812,12968.54573,12600.2079,12717.7866,13471.26664,13443.42625,14009.98446,14403.08327,14353.22248,15306.72581,16130.97211,17433.30103,18709.91107,14912.15958,19101.1653,24599.3733,25974.50929,27567.32808
St. Lucia,LCA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2374193749,2383113073,2572643852,2587647504,2629012606,2674973685,2753152144,2734041685,2905916428,2983521934,2984976358,2883246455,2895253749,3018725073,3238108166,3224822056,3424608079,3482539385,3654901471,3551507980,3563228615,3717407479,3713364570,3645826785,3694246654,3698011750,3824774865,3954045607,4068190166,4039699719,3055569354,3409978231,4105219705,4195940248,4359235763
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3960.376793,4125.674914,4477.371983,4768.753369,4802.014282,5277.443867,5439.809988,5726.46458,6025.601228,6266.195081,6502.900236,6768.193708,7250.392744,7902.627309,8471.962463,8985.696861,9949.489388,10604.34802,10901.56487,10868.53509,10561.30803,10773.61447,10988.50261,11624.86251,12135.58305,12378.84273,13493.47731,13575.43198,14689.85007,15339.55603,15336.59878,16200.89946,18035.27329,19819.86903,21272.08007
St. Vincent and the Grenadines,VCT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,834942552.4,844423953,898280811.3,936464310.2,924780762.7,996605250.1,1009440649,1044823066,1087558367,1117034577,1135343131,1155191551,1216903352,1298330452,1351752840,1385391984,1482326840,1531584095,1537781509,1516587903,1448789327,1440005656,1456840937,1492715415,1511378154,1553442245,1617846899,1641286760,1693407651,1704726870,1631953369,1666116701,1717946810,1809450922,1882947831
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1467.993286,1598.869019,1709.705444,1793.81897,1805.203491,1902.430054,2005.609619,2358.260986,2427.795654,2475.06665,2616.4646,2769.422852,2898.138672,3058.10376,3215.236328,3407.351807,3637.32666,3836.489014,3937.526855,3731.614746,3805.627441,4112.21875,3710.376953,3724.959961,4260.571777,4217.010254,4470.35498,4252.421387,4199.250488,3914.225586,3348.578369,3248.975586,3355.378174,2420.657959,2127.400391
Sudan,SDN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,65832468680,70777086386,75432705021,78879036120,79672740052,84450787779,89449534427,1.0583E+11,1.1039E+11,1.13816E+11,1.21039E+11,1.28907E+11,1.3665E+11,1.45243E+11,1.5271E+11,1.61328E+11,1.71866E+11,1.81722E+11,1.88713E+11,1.8349E+11,1.90569E+11,1.84445E+11,1.53081E+11,1.56074E+11,1.63349E+11,1.66469E+11,1.72242E+11,1.73464E+11,1.68813E+11,1.65136E+11,1.59142E+11,1.56168E+11,1.54672E+11,1.09147E+11,94419727847
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6492.700496,6851.644616,6992.412606,6650.481846,6973.159469,6999.533875,7047.637076,7421.594154,7520.861783,7367.331915,7535.452942,7865.102623,8045.759827,8551.637429,9388.818908,10013.91961,10802.54818,11530.15655,12097.34912,12392.93336,13039.44912,13926.22262,15184.92547,16172.6962,16597.58535,16543.57431,14475.30696,17567.68024,17855.47871,19771.54739,16946.89424,18458.235,20078.83655,21135.54564,22066.73207
Suriname,SUR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,7069161062,7260028349,7289068463,6800701011,7031924770,7031924770,7102244104,7507071853,7679734630,7572218309,7731234808,8055946702,8281513265,8803248554,9551524698,9981343329,10559616805,11099370328,11559262394,11907623767,12523108019,13255630651,13612253477,14011560990,14047360953,13567918528,12901508432,13103550934,13751950156,13912516520,11689965333,11405269573,11679705720,11976319643,12316397542
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20381.8091,20688.10335,20792.10413,20724.55617,21842.94471,23068.85863,23942.84843,24811.03004,25895.35203,27496.43984,29629.89865,29949.21545,30987.26749,31791.57777,33809.3855,34198.38646,37679.72054,40814.29165,41906.69902,40073.14815,41956.12901,44332.52174,45206.98644,46098.23214,46841.40197,48785.15519,50289.76871,51474.11991,53122.43868,57046.44631,57489.26572,62731.70062,66375.61646,67258.8461,71030.46017
Sweden,SWE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.44111E+11,3.40168E+11,3.36227E+11,3.29282E+11,3.42504E+11,3.56527E+11,3.62606E+11,3.73719E+11,3.89586E+11,4.05953E+11,4.24753E+11,4.30533E+11,4.40339E+11,4.48622E+11,4.67372E+11,4.80426E+11,5.02891E+11,5.19109E+11,5.14317E+11,4.9243E+11,5.20748E+11,5.37224E+11,5.34997E+11,5.41084E+11,5.53506E+11,5.77917E+11,5.91496E+11,6.02292E+11,6.13753E+11,6.29402E+11,6.1678E+11,6.53402E+11,6.62937E+11,6.6218E+11,6.68628E+11
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,28442.3316,28773.01394,29093.32385,29475.75005,30245.37597,30821.43705,31497.74196,32728.01142,33857.65317,34742.63186,36695.20706,37822.92751,38704.95846,38737.30793,40176.57074,41524.84887,46275.54948,50929.4927,53808.78411,52971.37328,54432.33299,57493.58106,59440.91586,61656.46617,63417.04381,65282.58419,67350.75187,68193.50559,70688.81875,73732.23533,72997.82395,81001.41112,91326.1317,90505.99788,93818.70748
